id,smiles,reachability_score,best_reaction,reachable_via,bb1_smiles,bb2_smiles,amide_coupling_match,suzuki_match,buchwald_match,urea_match,thiourea_match,n_alkyl_match,o_alkyl_match
FM002150_analog_0021,CC(C)c1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1C(C)C,0,0,0,0,0,0,1
FM002150_analog_0023,CN(C)c1ccccc1COCC(=O)O,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1N(C)C,0,0,1,0,0,1,1
FM002150_analog_0057,O=C(O)COCc1cccc(C2CCCCC2)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(C2CCCCC2)c1,0,0,0,0,0,0,1
FM002150_analog_0084,O=C(O)COCc1ccc(C2CCCCC2)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(C2CCCCC2)cc1,0,0,0,0,0,0,1
FM002150_analog_0027,O=C(O)COCc1ccccc1-c1ccsc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccccc1Br,OB(O)c1ccsc1,0,1,0,0,0,0,1
FM002150_analog_0039,NS(=O)(=O)c1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(S(N)(=O)=O)c1,0,0,0,0,0,0,1
FM002150_analog_0068,NS(=O)(=O)c1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(S(N)(=O)=O)cc1,0,0,0,0,0,0,1
FM002150_analog_0011,NC(=O)c1ccccc1COCC(=O)O,1.0,o_alkylation,"amide_coupling,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1C(N)=O,1,0,0,0,0,0,1
FM002150_analog_0020,CCCc1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1CCC,0,0,0,0,0,0,1
FM002150_analog_0016,N#Cc1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1C#N,0,0,0,0,0,0,1
FM002150_analog_0037,O=C(O)COCc1cccc(C(F)(F)F)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(C(F)(F)F)c1,0,0,0,0,0,0,1
FM002150_analog_0017,O=C(O)COCc1ccccc1OCCO,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1OCCO,0,0,0,0,0,0,1
FM002150_analog_0066,O=C(O)COCc1ccc(C(F)(F)F)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(C(F)(F)F)cc1,0,0,0,0,0,0,1
FM002150_analog_0007,CCOc1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1OCC,0,0,0,0,0,0,1
FM002150_analog_0060,CN1CCC(c2cccc(COCC(=O)O)c2)CC1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1cccc(C2CCN(C)CC2)c1,0,0,0,0,0,1,1
FM002150_analog_0087,CN1CCC(c2ccc(COCC(=O)O)cc2)CC1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccc(C2CCN(C)CC2)cc1,0,0,0,0,0,1,1
FM002150_analog_0003,O=C(O)COCc1ccccc1F,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1F,0,0,0,0,0,0,1
FM002150_analog_0004,O=C(O)COCc1ccccc1Cl,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1Cl,0,0,0,0,0,0,1
FM002150_analog_0005,O=C(O)COCc1ccccc1C(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1C(=O)O,0,0,0,0,0,0,1
FM002150_analog_0013,Cc1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1C,0,0,0,0,0,0,1
FM002150_analog_0014,Nc1ccccc1COCC(=O)O,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1N,0,0,1,0,0,0,1
FM002150_analog_0022,NCc1ccccc1COCC(=O)O,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1CN,0,0,0,0,0,1,1
FM002150_analog_0067,CS(=O)(=O)c1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(S(C)(=O)=O)cc1,0,0,0,0,0,0,1
FM002150_analog_0053,O=C(O)COCc1cccc(-c2ccncc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1cccc(Br)c1,OB(O)c1ccncc1,0,1,0,0,0,0,1
FM002150_analog_0054,O=C(O)COCc1cccc(-c2ccccn2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1cccc(Br)c1,OB(O)c1ccccn1,0,1,0,0,0,0,1
FM002150_analog_0041,CN(C)Cc1cccc(COCC(=O)O)c1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1cccc(CN(C)C)c1,0,0,0,0,0,1,1
FM002150_analog_0050,CC(C)c1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(C(C)C)c1,0,0,0,0,0,0,1
FM002150_analog_0052,CN(C)c1cccc(COCC(=O)O)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1cccc(N(C)C)c1,0,0,1,0,0,1,1
FM002150_analog_0018,O=C(O)COCc1ccccc1CO,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1CO,0,0,0,0,0,0,1
FM002150_analog_0019,CCc1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1CC,0,0,0,0,0,0,1
FM002150_analog_0070,CN(C)Cc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccc(CN(C)C)cc1,0,0,0,0,0,1,1
FM002150_analog_0078,CC(C)c1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(C(C)C)cc1,0,0,0,0,0,0,1
FM002150_analog_0033,O=C(O)COCc1cccc(Cl)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(Cl)c1,0,0,0,0,0,0,1
FM002150_analog_0051,NCc1cccc(COCC(=O)O)c1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1cccc(CN)c1,0,0,0,0,0,1,1
FM002150_analog_0049,CCCc1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(CCC)c1,0,0,0,0,0,0,1
FM002150_analog_0045,N#Cc1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(C#N)c1,0,0,0,0,0,0,1
FM002150_analog_0001,O=C(O)COCc1ccncc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccncc1,0,0,0,0,0,0,1
FM002150_analog_0061,O=C(O)COCc1ccc(F)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(F)cc1,0,0,0,0,0,0,1
FM002150_analog_0062,O=C(O)COCc1ccc(Cl)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(Cl)cc1,0,0,0,0,0,0,1
FM002150_analog_0079,NCc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccc(CN)cc1,0,0,0,0,0,1,1
FM002150_analog_0069,NC(=O)c1ccc(COCC(=O)O)cc1,1.0,o_alkylation,"amide_coupling,o_alkylation",O=C(O)CBr,[H]OCc1ccc(C(N)=O)cc1,1,0,0,0,0,0,1
FM002150_analog_0077,CCCc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(CCC)cc1,0,0,0,0,0,0,1
FM002150_analog_0006,COc1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1OC,0,0,0,0,0,0,1
FM002150_analog_0047,O=C(O)COCc1cccc(CO)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(CO)c1,0,0,0,0,0,0,1
FM002150_analog_0073,N#Cc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(C#N)cc1,0,0,0,0,0,0,1
FM002150_analog_0075,O=C(O)COCc1ccc(CO)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(CO)cc1,0,0,0,0,0,0,1
FM002150_analog_0032,O=C(O)COCc1cccc(F)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(F)c1,0,0,0,0,0,0,1
FM002150_analog_0081,O=C(O)COCc1ccc(-c2ccccn2)cc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccc(Br)cc1,OB(O)c1ccccn1,0,1,0,0,0,0,1
FM002150_analog_0046,O=C(O)COCc1cccc(OCCO)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(OCCO)c1,0,0,0,0,0,0,1
FM002150_analog_0002,O=C(O)COCc1cccnc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccnc1,0,0,0,0,0,0,1
FM002150_analog_0042,Cc1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(C)c1,0,0,0,0,0,0,1
FM002150_analog_0071,Cc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(C)cc1,0,0,0,0,0,0,1
FM002150_analog_0083,O=C(O)COCc1ccc(-c2ccsc2)cc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccc(Br)cc1,OB(O)c1ccsc1,0,1,0,0,0,0,1
FM002150_analog_0036,CCOc1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(OCC)c1,0,0,0,0,0,0,1
FM002150_analog_0040,NC(=O)c1cccc(COCC(=O)O)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",O=C(O)CBr,[H]OCc1cccc(C(N)=O)c1,1,0,0,0,0,0,1
FM002150_analog_0043,Nc1cccc(COCC(=O)O)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",O=C(O)CBr,[H]OCc1cccc(N)c1,0,0,1,0,0,0,1
FM002150_analog_0035,COc1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(OC)c1,0,0,0,0,0,0,1
FM002150_analog_0072,CNC(=O)c1ccc(COCC(=O)O)cc1,1.0,o_alkylation,"amide_coupling,o_alkylation",O=C(O)CBr,[H]OCc1ccc(C(=O)NC)cc1,1,0,0,0,0,0,1
FM002150_analog_0015,CNC(=O)c1ccccc1COCC(=O)O,1.0,o_alkylation,"amide_coupling,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1C(=O)NC,1,0,0,0,0,0,1
FM002150_analog_0034,O=C(O)COCc1cccc(C(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(C(=O)O)c1,0,0,0,0,0,0,1
FM002150_analog_0048,CCc1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(CC)c1,0,0,0,0,0,0,1
FM002150_analog_0064,COc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(OC)cc1,0,0,0,0,0,0,1
FM002150_analog_0076,CCc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(CC)cc1,0,0,0,0,0,0,1
FM002150_analog_0044,CNC(=O)c1cccc(COCC(=O)O)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",O=C(O)CBr,[H]OCc1cccc(C(=O)NC)c1,1,0,0,0,0,0,1
FM002150_analog_0080,O=C(O)COCc1ccc(-c2ccncc2)cc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccc(Br)cc1,OB(O)c1ccncc1,0,1,0,0,0,0,1
FM002150_analog_0063,O=C(O)COCc1ccc(C(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(C(=O)O)cc1,0,0,0,0,0,0,1
FM002150_analog_0074,O=C(O)COCc1ccc(OCCO)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(OCCO)cc1,0,0,0,0,0,0,1
FM002150_analog_0038,CS(=O)(=O)c1cccc(COCC(=O)O)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(S(C)(=O)=O)c1,0,0,0,0,0,0,1
FM002150_analog_0056,O=C(O)COCc1cccc(-c2ccsc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1cccc(Br)c1,OB(O)c1ccsc1,0,1,0,0,0,0,1
FM002150_analog_0065,CCOc1ccc(COCC(=O)O)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(OCC)cc1,0,0,0,0,0,0,1
gen_0001,COc1cc2nc(-c3cccc(N)c3)nc(N3CCOC[C@]34CCOC4)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COc1cc2nc(Br)nc(N3CCOC[C@]34CCOC4)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,1,1
gen_0002,COc1cc2nc(-c3cccc(N)c3)nc(CN3C(=O)c4ccccc4C3=O)c2cc1N,0.745,amide_coupling,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",O=Cc1ccccc1C(=O)O,[H]N(Cc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12)C(=O)c1ccccc1,1,1,1,0,0,0,1
gen_0003,COc1cc2nc(-c3cccc(N)c3)nc(N3C(=O)c4ccccc4C3=O)c2cc1N,0.745,amide_coupling,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",O=Cc1ccccc1C(=O)O,[H]N(C(=O)c1ccccc1)c1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,1,1,1,0,0,0,1
gen_0004,COc1cc2nc(-c3cccc(N)c3)nc(Cn3nc4ccccn4c3=O)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(Br)c1,COc1cc2nc(B(O)O)nc(Cn3nc4ccccn4c3=O)c2cc1N,0,1,1,0,0,0,1
gen_0005,COc1cc2nc(-c3cccc(N)c3)nc(-c3nnc4n3CCCCC4)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3nnc4n3CCCCC4)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0006,COc1cc2nc(-c3cccc(N)c3)nc(NCc3ccc4c(c3)C(=O)NCC4)c2cc1N,0.85,n_alkylation,"amide_coupling,suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",O=C1NCCc2ccc(CBr)cc21,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,1,1,1,0,0,1,1
gen_0007,COc1cc2nc(-c3cccc(N)c3)nc(-n3nc4ccccn4c3=O)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-n3nc4ccccn4c3=O)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0008,COc1cc2nc(-c3cccc(N)c3)nc(-c3cnc4[nH]c(=O)n(C)c4c3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(Br)c1,COc1cc2nc(B(O)O)nc(-c3cnc4[nH]c(=O)n(C)c4c3)c2cc1N,0,1,1,0,0,0,1
gen_0009,COc1cc2nc(-c3cccc(N)c3)nc(N3C(=O)c4ccc(C)cc4C3=O)c2cc1N,0.745,amide_coupling,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",Cc1ccc(C(=O)O)c(C=O)c1,[H]N(C(=O)c1cccc(C)c1)c1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,1,1,1,0,0,0,1
gen_0010,COc1cc2nc(-c3cccc(N)c3)nc(NS(=O)(=O)N3CCNCC3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",Nc1cccc(Br)c1,COc1cc2nc(B(O)O)nc(NS(=O)(=O)N3CCNCC3)c2cc1N,0,1,1,0,0,1,1
gen_0011,COc1cc2nc(-c3cccc(N)c3)nc(C(=O)c3ccc4c(c3)NC(=O)C(C)O4)c2cc1N,0.5,suzuki_miyaura,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(C(=O)c3ccc4c(c3)NC(=O)C(C)O4)c2cc1N,Nc1cccc(B(O)O)c1,1,1,1,0,0,0,1
gen_0012,COc1cc2nc(-c3cccc(N)c3)nc(N(C)S(=O)(=O)N3CCO[C@H](C)C3)c2cc1N,0.5,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(N(C)S(=O)(=O)N3CCO[C@H](C)C3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0013,COc1cc2nc(-c3cccc(N)c3)nc(Cn3nc(C)sc3=O)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(Cn3nc(C)sc3=O)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0014,COc1cc2nc(-c3cccc(N)c3)nc(-c3ccc4c(c3)NC(=O)C(C)O4)c2cc1N,0.745,suzuki_miyaura,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(Br)c1,COc1cc2nc(B(O)O)nc(-c3ccc4c(c3)NC(=O)C(C)O4)c2cc1N,1,1,1,0,0,0,1
gen_0015,COc1cc2nc(-c3cccc(N)c3)nc(-c3nc4cc(C)ccc4[nH]3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3nc4cc(C)ccc4[nH]3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0016,COc1cc2nc(-c3cccc(N)c3)nc(-c3nccn4cnnc34)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3nccn4cnnc34)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0017,COc1cc2nc(-c3cccc(N)c3)nc(N3CCCC4(C3)OCc3ccccc34)c2cc1N,0.745,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COc1cc2nc(-c3cccc(N)c3)nc(Br)c2cc1N,[H]N1CCCC2(C1)OCc1ccccc12,0,1,1,0,0,1,1
gen_0018,COc1cc2nc(-c3cccc(N)c3)nc(N(C)c3ncccc3F)c2cc1N,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",Fc1cccnc1Br,[H]N(C)c1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,1,1
gen_0019,COc1cc2nc(-c3cccc(N)c3)nc(-c3nc4cccc(C)c4o3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3nc4cccc(C)c4o3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0020,COc1cc2nc(-c3cccc(N)c3)nc(-c3ccc4c(c3)OCCO4)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3ccc4c(c3)OCCO4)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0021,COc1cc2nc(-c3cccc(N)c3)nc(N3CCc4ccccc4C3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COc1cc2nc(Br)nc(N3CCc4ccccc4C3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,1,1
gen_0022,CCN1CCC(Nc2nc(-c3cccc(N)c3)nc3cc(OC)c(N)cc23)CC1,0.85,n_alkylation,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",CCN1CCC(Br)CC1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,1,1
gen_0023,CCn1cc(Nc2nc(-c3cccc(N)c3)nc3cc(OC)c(N)cc23)cn1,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,o_alkylation",CCn1cc(Br)cn1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0024,COc1cc2nc(-c3cccc(N)c3)nc(NCc3ccc(C)nc3)c2cc1N,0.85,n_alkylation,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",Cc1ccc(CBr)cn1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,1,1
gen_0025,COc1cc2nc(-c3cccc(N)c3)nc(NS(=O)(=O)c3ccc(C)cc3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(Br)c1,COc1cc2nc(B(O)O)nc(NS(=O)(=O)c3ccc(C)cc3)c2cc1N,0,1,1,0,0,0,1
gen_0026,COc1cc2nc(-c3cccc(N)c3)nc(N3CCC(CO)CC3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COc1cc2nc(Br)nc(N3CCC(CO)CC3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,1,1
gen_0027,COc1cc2nc(-c3cccc(N)c3)nc(Cn3cnc4ccccc43)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(Cn3cnc4ccccc43)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0028,COc1cc2nc(-c3cccc(N)c3)nc(Nc3cc(C)ccc3OC)c2cc1N,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1ccc(C)cc1Br,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0029,COc1cc2nc(-c3cccc(N)c3)nc(-c3ccc4nncn4n3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3ccc4nncn4n3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0030,COc1cc2nc(-c3cccc(N)c3)nc(Nc3ncc(Cl)cc3F)c2cc1N,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Fc1cc(Cl)cnc1Br,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0031,COc1cc2nc(-c3cccc(N)c3)nc(-c3ccc4c(c3)CCC(=O)N4)c2cc1N,0.745,suzuki_miyaura,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3ccc4c(c3)CCC(=O)N4)c2cc1N,Nc1cccc(B(O)O)c1,1,1,1,0,0,0,1
gen_0032,COc1cc2nc(-c3cccc(N)c3)nc(-c3cc4ccccc4cc3O)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3cc4ccccc4cc3O)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0033,COc1cc2nc(-c3cccc(N)c3)nc(C3(C)COC(=O)N3)c2cc1N,0.745,suzuki_miyaura,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(C3(C)COC(=O)N3)c2cc1N,Nc1cccc(B(O)O)c1,1,1,1,0,0,0,1
gen_0034,COc1cc2nc(-c3cccc(N)c3)nc(N3C(=O)NC4(CCc5ccccc54)C3=O)c2cc1N,0.5,amide_coupling,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",O=CC1(NC(=O)O)CCc2ccccc21,[H]N(C(=O)C1(N)CCc2ccccc21)c1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,1,1,1,0,0,0,1
gen_0035,COc1cc2nc(-c3cccc(N)c3)nc(Nc3nc(C)cs3)c2cc1N,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Cc1csc(Br)n1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0036,COc1cc2nc(-c3cccc(N)c3)nc(Nc3ccc4c(c3)CCC(=O)N4)c2cc1N,0.85,buchwald_hartwig,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",O=C1CCc2cc(Br)ccc2N1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,1,1,1,0,0,0,1
gen_0037,COc1ccc(Nc2nc(-c3cccc(N)c3)nc3cc(OC)c(N)cc23)cc1,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1ccc(Br)cc1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0038,Cc1ccc(C2=CC(c3ccccc3)n3nc(Nc4cccc(N)c4)nc3N2)cc1,0.745,buchwald_hartwig,buchwald_hartwig,Cc1ccc(C2=CC(c3ccccc3)n3nc(Br)nc3N2)cc1,[H]Nc1cccc(N)c1,0,0,1,0,0,0,0
gen_0039,COc1cc2nc(-c3cccc(N)c3)nc(OCC3CCOC3)c2cc1N,0.85,o_alkylation,"suzuki_miyaura,buchwald_hartwig,o_alkylation",BrCC1CCOC1,[H]Oc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0040,COc1cc2nc(-c3cccc(N)c3)nc(Nc3cccnc3)c2cc1N,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Brc1cccnc1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
